Tamanho da lista,Tempo Médio (s),Lista Ordenada
2000,0.0003572200192138553,Desordenada
3000,0.0005623999983072281,Desordenada
500,8.237998699769377e-05,Desordenada
1000,0.00015760998940095305,Desordenada
1500,0.00024090999504551293,Desordenada
2000,0.00040262999245896933,Desordenada
3000,0.0004238799796439707,Desordenada
500,9.601999772712588e-05,Desordenada
1000,0.00017964999424293637,Desordenada
1500,0.00021317999344319105,Desordenada
2000,0.0004103100043721497,Desordenada
3000,0.0005303899990394712,Desordenada
500,8.283997885882854e-05,Desordenada
1000,0.00017100003315135838,Desordenada
1500,0.00027745000552386044,Desordenada
2000,0.00032504999544471504,Desordenada
3000,0.0006248099845834077,Desordenada
500,8.774000452831388e-05,Desordenada
1000,0.00019642001716420056,Desordenada
1500,0.00032613000366836785,Desordenada
2000,0.00033485001185908916,Desordenada
3000,0.0005053699831478297,Desordenada
500,8.867002325132489e-05,Desordenada
1000,0.00020016002235934138,Desordenada
1500,0.00028864998603239655,Desordenada
2000,0.00035792000126093625,Desordenada
3000,0.00054065000731498,Desordenada
500,8.606001501902938e-05,Desordenada
1000,0.00017827998381108044,Desordenada
1500,0.00026318999007344244,Desordenada
2000,0.00039096000837162136,Desordenada
3000,0.0005295900045894086,Desordenada
500,7.512996671721339e-05,Desordenada
1000,0.00018896999536082147,Desordenada
1500,0.00027518998831510544,Desordenada
2000,0.00035849999403581023,Desordenada
3000,0.00045306000392884014,Desordenada
500,9.022001177072525e-05,Desordenada
1000,0.00019252998754382133,Desordenada
1500,0.00024975999258458614,Desordenada
2000,0.000316469999961555,Desordenada
3000,0.0005098900059238076,Desordenada
500,7.639001123607158e-05,Desordenada
1000,0.00019865999929606913,Desordenada
1500,0.00023472999455407262,Desordenada
2000,0.0003743900218978524,Desordenada
3000,0.0006043300032615662,Desordenada
500,8.808999555185438e-05,Desordenada
1000,0.00019234998617321253,Desordenada
1500,0.00021332998294383289,Desordenada
2000,0.00031034999992698433,Desordenada
3000,0.0004312700009904802,Desordenada
500,8.53799981996417e-05,Desordenada
1000,0.0001687200041487813,Desordenada
1500,0.00023669999791309237,Desordenada
2000,0.0003891000174917281,Desordenada
3000,0.0005889200139790774,Desordenada
500,8.047000737860799e-05,Desordenada
1000,0.0001505899941548705,Desordenada
1500,0.00026839000638574363,Desordenada
2000,0.00032203997252508996,Desordenada
3000,0.0005576200084760786,Desordenada
500,8.74500023201108e-05,Desordenada
1000,0.00016588002908974887,Desordenada
1500,0.0003664299729280174,Desordenada
2000,0.0003351499792188406,Desordenada
3000,0.00048349001444876195,Desordenada
500,8.217997383326292e-05,Desordenada
1000,0.00017954000504687427,Desordenada
1500,0.0002538199769333005,Desordenada
2000,0.000332670018542558,Desordenada
3000,0.0005929599865339696,Desordenada
500,8.175997063517571e-05,Desordenada
1000,0.00015598998870700598,Desordenada
1500,0.0003491300041787326,Desordenada
2000,0.00038504997501149775,Desordenada
3000,0.000579549977555871,Desordenada
500,8.557002292945981e-05,Desordenada
1000,0.00016667001182213426,Desordenada
1500,0.00027212998829782007,Desordenada
2000,0.0003770499839447439,Desordenada
3000,0.0004979099961929023,Desordenada
500,7.134999614208937e-05,Desordenada
1000,0.0001976900268346071,Desordenada
1500,0.00029662998858839276,Desordenada
2000,0.0003535800031386316,Desordenada
3000,0.0006446199957281351,Desordenada
500,8.72099888511002e-05,Desordenada
1000,0.00018045997712761163,Desordenada
1500,0.00026779997861012814,Desordenada
2000,0.0004056299920193851,Desordenada
3000,0.0006298999884165824,Desordenada
500,8.020998211577535e-05,Desordenada
1000,0.00016620999667793512,Desordenada
1500,0.0002834900049492717,Desordenada
2000,0.00031928998650982977,Desordenada
3000,0.0005790699971839786,Desordenada
500,7.99100031144917e-05,Desordenada
